,STATE,COUNTYNAME,FIPS,LON,LAT
2837,TX,Goliad,48175,-97.4264,28.6571
2838,TX,Karnes,48255,-97.8594,28.9057
2839,TX,Live Oak,48297,-98.1248,28.3514
2840,TX,Maverick,48323,-100.3145,28.7426
2841,TX,Zavala,48507,-99.7606,28.8662
2842,TX,Atascosa,48013,-98.5279,28.8907
2843,TX,Victoria,48469,-96.9715,28.7964
2844,TX,Aransas,48007,-96.9975,28.1358
2845,TX,San Patricio,48409,-97.5188,28.0095
2846,TX,Refugio,48391,-97.1655,28.3269
2847,TX,Harris,48201,-95.3963,29.8588
2848,TX,Harris,48201,-95.1819,29.7371
2849,TX,El Paso,48141,-106.2348,31.7686
2850,TX,Hudspeth,48229,-105.3865,31.4562
2851,CA,Kings,6031,-119.8156,36.0753
2852,CA,Stanislaus,6099,-120.9978,37.5592
2853,CA,Yolo,6113,-121.9016,38.6867
2854,ID,Ada,16001,-116.2411,43.4511
2855,ID,Bear Lake,16007,-111.3296,42.2848
2856,ID,Bonner,16017,-116.601,48.2997
2857,ID,Boundary,16021,-116.4629,48.7669
2858,ID,Canyon,16027,-116.7092,43.625
2859,ID,Caribou,16029,-111.5622,42.7705
2860,ID,Clark,16033,-112.3512,44.284
2861,ID,Gooding,16047,-114.8124,42.9706
2862,ID,Jerome,16053,-114.2641,42.6898
2863,ID,Lewis,16061,-116.4262,46.237
2864,ID,Minidoka,16067,-113.6375,42.8544
2865,ID,Oneida,16071,-112.5396,42.1949
2866,ID,Payette,16075,-116.7608,44.0067
2867,ID,Shoshone,16079,-115.891,47.3516
2868,ID,Teton,16081,-111.2077,43.7595
2869,NM,Curry,35009,-103.3468,34.5741
2870,NM,De Baca,35011,-104.412,34.3424
2871,NM,Guadalupe,35019,-104.7907,34.8633
2872,NM,Harding,35021,-103.8199,35.858
2873,NM,Luna,35029,-107.7497,32.1822
2874,NM,Quay,35037,-103.5497,35.1043
2875,NM,Roosevelt,35041,-103.4802,34.0213
2876,NV,Churchill,32001,-118.3356,39.5809
2877,NV,Esmeralda,32009,-117.6324,37.7847
2878,NV,Humboldt,32013,-118.112,41.4068
2879,NV,Mineral,32021,-118.4352,38.5388
2880,NV,Storey,32029,-119.5291,39.4466
2881,NV,Pershing,32027,-118.4044,40.4404
2882,OR,Harney,41025,-118.9679,43.064
2883,OR,Baker,41001,-117.6753,44.7092
2884,UT,Summit,49043,-110.9554,40.8682
2885,UT,Rich,49033,-111.2444,41.6323
2886,UT,Piute,49031,-112.1269,38.3365
2887,WA,Klickitat,53039,-120.7893,45.8738
2888,WA,Ferry,53019,-118.5165,48.47
2889,WA,Franklin,53021,-118.8989,46.5348
2890,WA,Pend Oreille,53051,-117.274,48.5323
2891,WA,Stevens,53065,-117.8551,48.399
2892,WA,Whitman,53075,-117.523,46.9012
2893,CA,Mono,6051,-118.8867,37.939
2894,ID,Lincoln,16063,-114.1395,43.0023
2895,ID,Jefferson,16051,-112.3113,43.8201
2896,ID,Valley,16085,-115.5661,44.7667
2897,ID,Boise,16015,-115.7301,43.9892
2898,AZ,Cochise,4003,-109.7511,31.8796
2899,AZ,Santa Cruz,4023,-110.8466,31.526
2900,AZ,Graham,4009,-109.8874,32.9327
2901,OR,Deschutes,41017,-121.2279,43.9149
2902,OR,Jefferson,41031,-121.1754,44.6294
2903,AZ,Gila,4007,-110.8117,33.7997
2904,AZ,Maricopa,4013,-112.4912,33.3488
2905,AZ,La Paz,4012,-113.9813,33.7292
2906,AZ,Pima,4019,-111.7899,32.0974
2907,AZ,Pinal,4021,-111.3447,32.9043
2908,AZ,Yuma,4027,-113.9056,32.7694
2909,AZ,Mohave,4015,-113.7582,35.7044
2910,AZ,Yavapai,4025,-112.5538,34.5999
2911,AZ,Coconino,4005,-111.7705,35.8387
2912,AZ,Navajo,4017,-110.3214,35.3996
2913,AZ,Apache,4001,-109.4888,35.3957
2914,CA,Monterey,6053,-121.2389,36.2169
2915,CA,Marin,6041,-122.7185,38.0725
2916,CA,Humboldt,6023,-123.8735,40.6984
2917,CA,Sierra,6091,-120.516,39.5804
2918,CA,San Diego,6073,-116.7335,33.0354
2919,CA,Riverside,6065,-115.9939,33.7437
2920,CA,Imperial,6025,-115.3653,33.0395
2921,CA,Fresno,6019,-119.6503,36.7584
2922,CA,Los Angeles,6037,-118.2252,34.3203
2923,CA,Ventura,6111,-119.0835,34.4567
2924,CA,Kern,6029,-118.7298,35.3429
2925,CA,San Benito,6069,-121.075,36.6057
2926,CA,Merced,6047,-120.718,37.1926
2927,CA,Tuolumne,6109,-119.9548,38.0276
2928,CA,Mariposa,6043,-119.9055,37.5815
2929,CA,Madera,6039,-119.7626,37.218
2930,CA,Tulare,6107,-118.8005,36.2201
2931,CA,Nevada,6057,-120.7683,39.3014
2932,CA,Alpine,6003,-119.8207,38.5973
2933,CA,Colusa,6011,-122.237,39.1775
2934,CA,Plumas,6063,-120.8386,40.0047
2935,CA,San Joaquin,6077,-121.272,37.9345
2936,CA,Sutter,6101,-121.6949,39.0345
2937,CA,Lassen,6035,-120.5943,40.6736
2938,CA,Siskiyou,6093,-122.5404,41.5927
2939,CA,Lake,6033,-122.7532,39.0997
2940,CA,Trinity,6105,-123.1126,40.6507
2941,CA,Modoc,6049,-120.725,41.5899
2942,CA,Santa Clara,6085,-121.6963,37.2325
2943,CA,Alameda,6001,-121.886,37.6466
2944,CA,Napa,6055,-122.3305,38.5066
2945,CA,El Dorado,6017,-120.5247,38.7785
2946,CA,Placer,6061,-120.7176,39.0635
2947,CA,Yuba,6115,-121.3512,39.2691
2948,CA,Amador,6005,-120.6519,38.4461
2949,CA,Calaveras,6009,-120.5541,38.2046
2950,CA,Shasta,6089,-122.0405,40.7638
2951,CA,Glenn,6021,-122.3922,39.5984
2952,CA,Tehama,6103,-122.2339,40.1257
2953,CA,Butte,6007,-121.6007,39.6669
2954,CA,Inyo,6027,-117.4107,36.5111
2955,ID,Owyhee,16073,-116.17,42.5816
2956,ID,Bingham,16011,-112.3981,43.2165
2957,ID,Idaho,16049,-115.4674,45.8442
2958,ID,Clearwater,16035,-115.6569,46.6737
2959,ID,Nez Perce,16069,-116.7502,46.3268
2960,ID,Benewah,16009,-116.6588,47.2176
2961,ID,Latah,16057,-116.7117,46.8161
2962,ID,Kootenai,16055,-116.7,47.6746
2963,ID,Lemhi,16059,-113.933,44.9433
2964,ID,Butte,16023,-113.1711,43.7233
2965,ID,Bonneville,16019,-111.6149,43.3877
2966,ID,Power,16077,-112.8407,42.6937
2967,ID,Elmore,16039,-115.4692,43.3539
2968,ID,Camas,16025,-114.8059,43.4633
2969,ID,Washington,16087,-116.7848,44.4524
2970,ID,Gem,16045,-116.3973,44.0617
2971,ID,Twin Falls,16083,-114.6671,42.356
2972,ID,Cassia,16031,-113.6004,42.2839
2973,ID,Bannock,16005,-112.2246,42.6685
2974,ID,Blaine,16013,-113.9799,43.4123
2975,ID,Madison,16065,-111.6594,43.7842
2976,ID,Franklin,16041,-111.8132,42.1811
2977,ID,Adams,16003,-116.4539,44.8897
2978,NM,Chaves,35005,-104.467,33.3632
2979,NM,Lea,35025,-103.4124,32.7922
2980,NM,San Miguel,35047,-104.8159,35.4803
2981,NM,Colfax,35007,-104.6468,36.6061
2982,NM,Mora,35033,-104.9446,36.0099
2983,NM,Otero,35035,-105.7417,32.6132
2984,NM,Grant,35017,-108.3822,32.739
2985,NM,Hidalgo,35023,-108.7148,31.9142
2986,NM,Dona Ana,35013,-106.8328,32.3527
2987,NM,Eddy,35015,-104.3043,32.4715
2988,NV,Elko,32007,-115.3578,41.1458
2989,NV,White Pine,32033,-114.9016,39.4422
2990,NV,Clark,32003,-115.0187,36.2145
2991,NV,Douglas,32005,-119.6164,38.9123
2992,NV,Washoe,32031,-119.6637,40.6639
2993,NV,Lyon,32019,-119.189,39.018
2994,NV,Carson City,32510,-119.7465,39.1507
2995,NV,Nye,32023,-116.4732,38.0466
2996,NV,Lincoln,32017,-114.8775,37.6433
2997,NV,Eureka,32011,-116.2686,39.9839
2998,NV,Lander,32015,-117.0379,39.9338
2999,OR,Malheur,41045,-117.6231,43.1934
3000,OR,Union,41061,-118.009,45.3104
3001,OR,Wheeler,41069,-120.0275,44.7261
3002,OR,Lane,41039,-122.847,43.9386
3003,OR,Tillamook,41057,-123.7086,45.463
3004,OR,Clatsop,41007,-123.6547,45.9895
3005,OR,Columbia,41009,-123.0881,45.9439
3006,OR,Washington,41067,-123.0985,45.5601
3007,OR,Yamhill,41071,-123.3081,45.2326
3008,OR,Marion,41047,-122.5826,44.9035
3009,OR,Linn,41043,-122.5342,44.4886
3010,OR,Hood River,41027,-121.6512,45.519
3011,OR,Polk,41053,-123.4134,44.9034
3012,OR,Benton,41003,-123.4292,44.4922
3013,OR,Jackson,41029,-122.7284,42.4321
3014,OR,Josephine,41033,-123.5555,42.3654
3015,OR,Klamath,41035,-121.6501,42.6863
3016,OR,Crook,41013,-120.3566,44.1422
3017,OR,Lake,41037,-120.3874,42.7934
3018,OR,Morrow,41049,-119.5843,45.4188
3019,OR,Grant,41023,-119.0074,44.4912
3020,OR,Wallowa,41063,-117.1811,45.5798
3021,OR,Umatilla,41059,-118.7369,45.5919
3022,UT,San Juan,49037,-109.8048,37.6263
3023,UT,Grand,49019,-109.5697,38.9818
3024,WA,Garfield,53023,-117.5452,46.4316
3025,WA,Skamania,53059,-121.9151,46.0227
3026,WA,Columbia,53013,-117.9079,46.2976
3027,WA,Spokane,53063,-117.404,47.6206
3028,WA,Cowlitz,53015,-122.6808,46.1933
3029,WA,Wahkiakum,53069,-123.4248,46.2998
3030,WA,Okanogan,53047,-119.7408,48.5487
3031,WA,Douglas,53017,-119.6917,47.7361
3032,WA,Asotin,53003,-117.2031,46.1919
3033,WA,Kittitas,53037,-120.6797,47.1242
3034,WA,Lincoln,53043,-118.4188,47.5762
3035,WA,Grant,53025,-119.4518,47.2056
3036,WA,Chelan,53007,-120.6188,47.8691
3037,WA,Adams,53001,-118.5605,46.9834
3038,WA,Walla Walla,53071,-118.4784,46.2298
3039,UT,Washington,49053,-113.5049,37.2804
3040,UT,Iron,49021,-113.2893,37.8592
3041,UT,Kane,49025,-111.8878,37.2851
3042,UT,Beaver,49001,-113.2358,38.3577
3043,UT,Garfield,49017,-111.4447,37.8548
3044,UT,Wayne,49055,-110.9036,38.3244
3045,UT,Sevier,49041,-111.8046,38.7476
3046,UT,Carbon,49007,-110.5889,39.6482
3047,UT,Emery,49015,-110.7007,38.9968
3048,UT,Millard,49027,-113.1004,39.0738
3049,UT,Juab,49023,-112.7848,39.7026
3050,UT,Sanpete,49039,-111.5764,39.374
3051,UT,Tooele,49045,-113.1311,40.4488
3052,UT,Utah,49049,-111.6706,40.1196
3053,UT,Weber,49057,-111.9133,41.2699
3054,UT,Davis,49011,-112.1114,40.9907
3055,UT,Duchesne,49013,-110.4247,40.2975
3056,UT,Wasatch,49051,-111.1694,40.3304
3057,UT,Cache,49005,-111.7435,41.7224
3058,UT,Morgan,49029,-111.5731,41.0893
3059,WA,Clark,53011,-122.4826,45.7793
3060,OR,Multnomah,41051,-122.4157,45.5469
3061,OR,Clackamas,41005,-122.2214,45.1887
3062,OR,Gilliam,41021,-120.2109,45.378
3063,OR,Sherman,41055,-120.6894,45.4052
3064,OR,Wasco,41065,-121.1682,45.16
3065,ID,Custer,16037,-114.2816,44.2412
3066,AZ,Greenlee,4011,-109.2401,33.2153
3067,CA,Solano,6095,-121.9266,38.2805
3068,CA,Contra Costa,6013,-121.9276,37.9163
3069,CA,Santa Cruz,6087,-122.0018,37.0563
3070,CA,Sonoma,6097,-122.8873,38.5286
3071,CA,Mendocino,6045,-123.3912,39.44
3072,OR,Coos,41011,-124.0594,43.1739
3073,OR,Lincoln,41041,-123.8668,44.6421
3074,WA,Kitsap,53035,-122.6767,47.611
3075,CA,San Mateo,6081,-122.3293,37.4218
3076,CA,San Francisco,6075,-122.4424,37.7558
3077,WA,Island,53029,-122.5486,48.1629
3078,WA,Pacific,53049,-123.6982,46.5549
3079,WA,Yakima,53077,-120.7387,46.4569
3080,WA,Thurston,53067,-122.8314,46.9282
3081,WA,Lewis,53041,-122.3924,46.5777
3082,WA,Snohomish,53061,-121.6966,48.0473
3083,WA,Whatcom,53073,-121.7175,48.8256
3084,WA,Mason,53045,-123.2058,47.3537
3085,WA,Grays Harbor,53027,-123.7726,47.1508
3086,WA,Skagit,53057,-121.7285,48.4794
3087,WA,Pierce,53053,-122.102,47.023
3088,WA,King,53033,-121.8048,47.4902
3089,WA,Jefferson,53031,-123.6002,47.7478
3090,CA,San Luis Obispo,6079,-120.404,35.3872
3091,CA,Sacramento,6067,-121.3384,38.4542
3092,WA,Clallam,53009,-123.9316,48.0491
3093,CA,Del Norte,6015,-123.897,41.7431
3094,VA,City of Buena Vista,51530,-79.3567,37.7317
3095,VA,City of Danville,51590,-79.4087,36.5831
3096,VA,City of Lexington,51678,-79.4445,37.7823
3097,VA,City of Norton,51720,-82.6259,36.9317
3098,VA,City of Salem,51775,-80.0556,37.2864
3099,VA,City of Roanoke,51770,-79.9581,37.2781
3100,VA,City of Martinsville,51690,-79.8636,36.6826
3101,VA,City of Galax,51640,-80.9173,36.6663
3102,VA,City of Lynchburg,51680,-79.191,37.4005
3103,VA,City of Covington,51580,-79.9867,37.7786
3104,VA,City of Bristol,51520,-82.1606,36.6181
3105,VA,City of Radford,51750,-80.5583,37.1231
3106,MN,Carlton,27017,-92.6771,46.5924
3107,WA,Benton,53005,-119.5112,46.2398
3108,UT,Daggett,49009,-109.5059,40.8865
3109,WA,San Juan,53055,-122.9627,48.5786
3110,UT,Box Elder,49003,-113.0821,41.521
3111,UT,Salt Lake,49035,-111.9239,40.6676
3112,CA,Orange,6059,-117.7605,33.703
3113,FL,Pinellas,12103,-82.7303,28.1264
3114,FL,Wakulla,12129,-84.4026,30.1703
3115,FL,Jefferson,12065,-83.8951,30.438
3116,FL,Taylor,12123,-83.603,30.0477
3117,FL,Dixie,12029,-83.1583,29.6101
3118,FL,Levy,12075,-83.0885,29.2827
3119,FL,Levy,12075,-82.7389,29.3216
3120,FL,Citrus,12017,-82.467,28.8509
3121,FL,Citrus,12017,-82.6088,28.8125
3122,FL,Hernando,12053,-82.4209,28.5528
3123,FL,Pasco,12101,-82.3911,28.3093
3124,FL,Manatee,12081,-82.2978,27.4713
3125,FL,Manatee,12081,-82.521,27.5051
3126,FL,Hillsborough,12057,-82.3072,27.9306
3127,FL,Hillsborough,12057,-82.4146,27.7786
3128,FL,Franklin,12037,-84.6607,29.9194
3129,FL,Liberty,12077,-84.8829,30.2414
3130,TX,Matagorda,48321,-95.9853,28.8661
3131,SC,Jasper,45053,-80.8545,32.4045
3132,TX,Jasper,48241,-94.025,30.744
3133,MS,Jasper,28061,-89.1189,32.0191
3134,GA,Jasper,13159,-83.6881,33.3165
3135,MO,Jasper,29097,-94.3406,37.2035
3136,IL,Jasper,17079,-88.1538,39.01
3137,IN,Jasper,18073,-87.1162,41.023
3138,IA,Jasper,19099,-93.0537,41.686
3139,FL,Wakulla,12129,-84.4749,30.0061
3140,MN,Beltrami,27007,-94.9377,47.9738
3141,MS,Forrest,28035,-89.2579,31.1889
3142,SC,Beaufort,45013,-80.6934,32.3568
3143,SC,Beaufort,45013,-80.7372,32.3873
3144,MD,Frederick,24021,-77.3981,39.4722
3145,MD,Montgomery,24031,-77.2041,39.1363
3146,MD,Washington,24043,-77.8142,39.6037
3147,VA,City of Falls Church,51610,-77.1743,38.8843
3148,VA,City of Fairfax,51600,-77.3003,38.8533
3149,VA,City of Charlottesville,51540,-78.4858,38.0373
3150,VA,City of Manassas Park,51685,-77.4445,38.7714
3151,VA,City of Manassas,51683,-77.4837,38.7482
3152,VA,City of Fredericksburg,51630,-77.487,38.2992
3153,VA,Arlington,51013,-77.1008,38.8788
3154,MD,Harford,24025,-76.1813,39.5818
3155,MD,Baltimore,24005,-76.4054,39.295
3156,DC,District of Columbia,11001,-77.0146,38.9093
3157,MD,Prince Georges,24033,-76.8436,38.8313
3158,MD,Baltimore,24005,-76.6448,39.4664
3159,MD,Anne Arundel,24003,-76.6088,39.0074
3160,NC,Hertford,37091,-76.9837,36.359
3161,NC,Gates,37073,-76.7011,36.4449
3162,NC,Northampton,37131,-77.3967,36.4177
3163,VA,Southampton,51175,-77.1066,36.7201
3164,VA,Chesterfield,51041,-77.5868,37.3785
3165,VA,Greensville,51081,-77.5596,36.6759
3166,VA,Henrico,51087,-77.4058,37.538
3167,VA,Goochland,51075,-77.9164,37.722
3168,VA,Fluvanna,51065,-78.2774,37.8418
3169,VA,Dinwiddie,51053,-77.6323,37.0759
3170,VA,Cumberland,51049,-78.245,37.512
3171,VA,Caroline,51033,-77.3475,38.0272
3172,VA,Brunswick,51025,-77.859,36.7648
3173,VA,Amelia,51007,-77.976,37.336
3174,VA,Charles City,51036,-77.0613,37.3565
3175,VA,Richmond,51159,-76.7249,37.9429
3176,VA,Louisa,51109,-77.963,37.9782
3177,VA,Lunenburg,51111,-78.2405,36.9462
3178,VA,Mecklenburg,51117,-78.3627,36.6804
3179,VA,Charles City,51036,-76.9028,37.2385
3180,VA,Essex,51057,-76.9518,37.9426
3181,VA,Richmond,51159,-76.7671,37.8881
3182,VA,Essex,51057,-76.8079,37.8958
3183,NC,Hertford,37091,-76.7495,36.3111
3184,NC,Bertie,37015,-76.7246,36.1197
3185,VA,City of Petersburg,51730,-77.3915,37.2042
3186,VA,City of Richmond,51760,-77.4754,37.5293
3187,VA,City of Colonial Heights,51570,-77.3968,37.2647
3188,VA,City of Hopewell,51670,-77.2986,37.2914
3189,MD,Worcester,24047,-75.4976,38.1195
3190,MD,Worcester,24047,-75.3568,38.2186
3191,NC,Chowan,37041,-76.608,36.1507
3192,NC,Pasquotank,37139,-76.2867,36.2974
3193,NC,Bertie,37015,-76.9791,36.0662
3194,NC,Perquimans,37143,-76.4419,36.2069
3195,VA,James City,51095,-76.7782,37.3296
3196,VA,City of Norfolk,51710,-76.3096,36.8889
3197,NC,Camden,37029,-76.2101,36.3902
3198,VA,City of Suffolk,51800,-76.6417,36.6926
3199,VA,City of Chesapeake,51550,-76.3024,36.6778
3200,VA,Northumberland,51133,-76.4233,37.8875
3201,VA,Mathews,51115,-76.3444,37.4368
3202,VA,Mathews,51115,-76.3392,37.4632
3203,VA,Lancaster,51103,-76.464,37.7367
3204,VA,Northumberland,51133,-76.4378,37.9686
3205,VA,Gloucester,51073,-76.4883,37.3643
3206,VA,James City,51095,-76.8324,37.2297
3207,VA,City of Hampton,51650,-76.3307,37.0958
3208,VA,City of Suffolk,51800,-76.5046,36.8717
3209,VA,City of Virginia Beach,51810,-76.0571,36.7494
3210,VA,Middlesex,51119,-76.5769,37.6353
3211,VA,Middlesex,51119,-76.5151,37.6424
3212,VA,Gloucester,51073,-76.5431,37.4257
3213,VA,Surry,51181,-76.9009,37.1089
3214,VA,Isle of Wight,51093,-76.7269,36.8908
3215,NC,Currituck,37053,-76.0141,36.4011
3216,VA,Lancaster,51103,-76.53,37.7189
3217,VA,Surry,51181,-76.8566,37.2113
3218,NC,Currituck,37053,-75.9184,36.2197
3219,NC,Camden,37029,-76.0277,36.2239
3220,NC,Pasquotank,37139,-76.1331,36.2046
3221,NC,Perquimans,37143,-76.3487,36.141
3222,NC,Chowan,37041,-76.6914,36.1513
3223,VA,City of Poquoson,51735,-76.3693,37.1508
3224,VA,York,51199,-76.4684,37.2045
3225,VA,City of Portsmouth,51740,-76.3466,36.8698
3226,VA,City of Hampton,51650,-76.3674,37.0533
3227,VA,City of Newport News,51700,-76.5189,37.1051
3228,VA,City of Poquoson,51735,-76.3578,37.1323
3229,MD,Somerset,24039,-75.8241,38.091
3230,VA,King and Queen,51097,-76.8949,37.7182
3231,MD,Dorchester,24019,-76.1372,38.5492
3232,MD,Wicomico,24045,-75.621,38.3734
3233,MD,Dorchester,24019,-76.0083,38.4797
3234,VA,Westmoreland,51193,-76.7252,38.1366
3235,VA,Westmoreland,51193,-76.8052,38.1108
3236,MD,Wicomico,24045,-75.8431,38.252
3237,WV,Hampshire,54027,-78.6142,39.3171
3238,VA,Prince George,51149,-77.2241,37.1866
3239,VA,City of Franklin,51620,-76.9384,36.6827
3240,VA,City of Emporia,51595,-77.5356,36.6952
3241,VA,Northampton,51131,-75.8995,37.3566
3242,MD,Somerset,24039,-75.7449,38.119
3243,NJ,Warren,34041,-74.997,40.8574
3244,NJ,Camden,34007,-74.9599,39.8038
3245,NJ,Hunterdon,34019,-74.9123,40.5672
3246,NJ,Mercer,34021,-74.7014,40.2833
3247,NJ,Morris,34027,-74.5445,40.8621
3248,NJ,Somerset,34035,-74.6164,40.5637
3249,NJ,Sussex,34037,-74.6902,41.1395
3250,PA,Berks,42011,-75.926,40.4164
3251,PA,Bucks,42017,-75.1067,40.337
3252,PA,Lehigh,42077,-75.5924,40.6129
3253,PA,Monroe,42089,-75.3394,41.0582
3254,PA,Montgomery,42091,-75.3672,40.2109
3255,PA,Philadelphia,42101,-75.1338,40.0076
3256,PA,Carbon,42025,-75.7088,40.9183
3257,PA,Delaware,42045,-75.3991,39.9166
3258,NJ,Gloucester,34015,-75.1419,39.7173
3259,PA,Northampton,42095,-75.3074,40.7543
3260,PA,Chester,42029,-75.7483,39.9733
3261,MD,Caroline,24011,-75.8317,38.8717
3262,DE,New Castle,10003,-75.6488,39.5811
3263,MD,Cecil,24015,-75.9384,39.5749
3264,MD,Kent,24029,-76.0362,39.2574
3265,DE,Kent,10001,-75.5688,39.0867
3266,NJ,Middlesex,34023,-74.4113,40.4394
3267,DE,Sussex,10005,-75.399,38.6621
3268,NJ,Burlington,34005,-74.6679,39.8774
3269,MD,Queen Anne's,24035,-76.0131,39.0738
3270,OR,Douglas,41019,-123.1662,43.2796
3271,TX,Calhoun,48057,-96.6495,28.4909
3272,TX,Jackson,48239,-96.5787,28.9557
3273,HI,Niihau in Kauai,15007,-160.157,21.897
3274,HI,Kauai in Kauai,15007,-159.527,22.0614
3275,HI,Kahoolawe in Maui,15009,-156.6118,20.5503
3276,HI,Lanai in Maui,15009,-156.9299,20.8383
3277,HI,Maui in Maui,15009,-156.3396,20.7936
3278,HI,Molokai in Maui,15009,-157.0168,21.1363
3279,HI,Hawaii in Hawaii,15001,-155.5212,19.6013
3280,HI,Oahu in Honolulu,15003,-157.9765,21.4625
3281,VA,Accomack,51001,-75.6472,37.766
3282,AK,Aleutians East,2013,-161.863,55.4039
3283,AK,Aleutians West,2016,-111.1392,52.8883
3284,AK,Lake and Peninsula,2164,-156.1834,58.6478
3285,AK,Denali,2068,-150.0089,63.6734
3286,AK,Yukon-Koyukuk,2290,-151.3894,65.5095
3287,AK,Nome,2180,-163.9674,64.8981
3288,AK,Kusilvak,2158,-163.3711,62.1552
3289,AK,Bethel,2050,-159.7736,60.9209
3290,AK,Fairbanks North Star,2090,-146.563,64.8084
3291,AK,Southeast Fairbanks,2240,-143.2062,63.8771
3292,AK,Matanuska-Susitna,2170,-149.5701,62.316
3293,AK,Anchorage,2020,-149.1067,61.1501
3294,AK,Dillingham,2070,-158.2119,59.8021
3295,AK,Kenai Peninsula,2122,-151.5667,60.2619
3296,AK,Northwest Arctic,2188,-159.7054,67.0642
3297,AK,North Slope,2185,-153.4401,69.3084
3298,AK,Bristol Bay,2060,-156.7013,58.7423
3299,AK,Kodiak Island,2150,-153.8059,57.6779
3300,AK,Yakutat,2282,-140.3977,59.9
3301,AK,Haines,2100,-135.5056,59.1216
3302,AK,Juneau,2110,-134.1803,58.4596
3303,AK,Sitka,2220,-135.3008,57.2356
3304,AK,Ketchikan Gateway,2130,-130.9276,55.5941
3305,AK,Prince of Wales-Hyder,2198,-133.0069,55.8038
3306,AK,Wrangell,2275,-132.0053,56.3308
3307,AK,Skagway,2230,-135.3379,59.5602
3308,NY,Erie,36029,-78.7308,42.7621
3309,NY,New York (Manhattan),36061,-73.9664,40.7787
3310,VA,York,51199,-76.5637,37.2371
3311,TX,Kenedy,48261,-97.7174,26.9281
3312,TX,Willacy,48489,-97.6732,26.4706
3313,MI,Chippewa,26033,-84.5921,46.3031
3314,OR,Curry,41015,-124.1567,42.4578
3315,AK,Chugach,2063,-145.7945,60.7356
3316,AK,Copper River,2066,-143.9685,61.8843
3317,PW,Koror,70150,134.3979,7.2464
3318,PW,Airai,70004,134.5428,7.4279
3319,PW,Kayangel,70100,134.7146,8.0745
3320,PW,Sonsorol,70370,132.0991,5.0286
3321,PW,Tobi,70050,131.1563,3.0055
3322,PW,Melekeok,70212,134.5852,7.5623
3323,PW,Angaur,70010,134.1372,6.9074
3324,PW,Peleliu,70350,134.2477,7.0153
3325,MH,Ailinglaplap,68010,168.7633,7.3959
3326,MH,Enewetak,68090,162.3155,11.4745
3327,MH,Ujae,68390,165.6317,9.1107
3328,MH,Utrok,68410,169.8404,11.2304
3329,MH,Wotje,68430,170.1603,9.4713
3330,MH,Kwajalein,68150,167.4829,9.0685
3331,MH,Jaluit,68120,169.6133,5.9418
3332,MH,Majuro,68190,171.1789,7.1086
3333,MH,Mili,68320,171.9031,6.0564
3334,MH,Arno,68040,171.7228,7.0602
3335,MP,Saipan,69110,145.7534,15.1889
3336,MP,Tinian,69120,145.6267,15.003
3337,MP,Rota,69100,145.2148,14.1576
3338,MP,Agrihan,69085,145.6674,18.771
3339,MP,Anatahan,69085,145.6774,16.3519
3340,MP,Alamagan,69085,145.833,17.5998
3341,MP,Pagan,69085,145.7666,18.1166
3342,GU,Guam,66010,144.7774,13.4435
3343,FM,Kosrae,64005,162.9766,5.3102
3344,FM,Oroluk,64070,155.3206,7.5684
3345,FM,Pakin,64001,157.8033,7.0649
3346,FM,Pohnpei,64040,158.2288,6.8829
3347,FM,Mwoakilloa,64001,159.7581,6.68
3348,FM,Sapwuahfik,64001,157.2493,5.799
3349,FM,Nukuoro,64001,154.9572,3.8531
3350,FM,Kapingamarangi,64020,154.8005,1.0672
3351,FM,Pingelap,64090,160.7044,6.215
3352,FM,Onoun,64001,149.6884,8.5832
3353,FM,Fananu,64350,151.9124,8.5612
3354,FM,Chuuk Lagoon,64002,151.7574,7.3701
3355,FM,Polowat,64610,149.1871,7.3623
3356,FM,Lukunoch,64420,153.7735,5.5154
3357,FM,Losap,64410,152.7215,6.8717
3358,FM,Fais,64030,140.5184,9.7631
3359,FM,Faraulep,64001,144.5165,8.59
3360,FM,Satawal,64640,147.031,7.3807
3361,FM,Woleai,64120,143.8757,7.3639
3362,FM,Eauripik,64010,143.06,6.6891
3363,FM,Ngulu,64080,137.5069,8.3906
3364,FM,Yap,64060,138.127,9.5399
3365,FM,Ulithi,64110,139.7259,9.9895
3366,AK,Petersburg Borough,2195,-132.9279,57.1338
3367,AK,Hoonah-Angoon,2105,-135.637,58.2893
