County,Population,Median household income,State Code,State,FIPS
Austin County,28886,53687.0,TX,Texas,48015.0
Bailey County,7126,37397.0,TX,Texas,48017.0
Bandera County,20796,49863.0,TX,Texas,48019.0
Bastrop County,76948,54821.0,TX,Texas,48021.0
Baylor County,3628,36373.0,TX,Texas,48023.0
Bee County,32659,42302.0,TX,Texas,48025.0
Bell County,326041,50550.0,TX,Texas,48027.0
Bexar County,1825502,51150.0,TX,Texas,48029.0
Blanco County,10723,55504.0,TX,Texas,48031.0
Borden County,705,73750.0,TX,Texas,48033.0
Bosque County,17971,44674.0,TX,Texas,48035.0
Bowie County,93155,42670.0,TX,Texas,48037.0
Brazoria County,331741,69749.0,TX,Texas,48039.0
Brazos County,205271,39808.0,TX,Texas,48041.0
Brewster County,9235,38395.0,TX,Texas,48043.0
Briscoe County,1670,38603.0,TX,Texas,48045.0
Brooks County,7221,22741.0,TX,Texas,48047.0
Brown County,37833,41962.0,TX,Texas,48049.0
Burleson County,17293,51821.0,TX,Texas,48051.0
Burnet County,44144,49732.0,TX,Texas,48053.0
Caldwell County,39347,47233.0,TX,Texas,48055.0
Calhoun County,21666,51078.0,TX,Texas,48057.0
Callahan County,13532,40981.0,TX,Texas,48059.0
Cameron County,417947,33266.0,TX,Texas,48061.0
Camp County,12516,37851.0,TX,Texas,48063.0
Carson County,6068,66023.0,TX,Texas,48065.0
Cass County,30328,37352.0,TX,Texas,48067.0
Castro County,7948,39459.0,TX,Texas,48069.0
Chambers County,37251,70544.0,TX,Texas,48071.0
Cherokee County,51167,39595.0,TX,Texas,48073.0
Childress County,7059,36633.0,TX,Texas,48075.0
Clay County,10479,48297.0,TX,Texas,48077.0
Cochran County,2993,39113.0,TX,Texas,48079.0
Coke County,3238,42467.0,TX,Texas,48081.0
Coleman County,8536,35156.0,TX,Texas,48083.0
Collin County,862215,84735.0,TX,Texas,48085.0
Collingsworth County,3058,39743.0,TX,Texas,48087.0
Colorado County,20757,46618.0,TX,Texas,48089.0
Comal County,119632,65833.0,TX,Texas,48091.0
Comanche County,13623,37470.0,TX,Texas,48093.0
Concho County,4086,48368.0,TX,Texas,48095.0
Cooke County,38761,52406.0,TX,Texas,48097.0
Coryell County,76128,49340.0,TX,Texas,48099.0
Cottle County,1510,34955.0,TX,Texas,48101.0
Crane County,4730,58333.0,TX,Texas,48103.0
Crockett County,3699,53678.0,TX,Texas,48105.0
Crosby County,6007,37434.0,TX,Texas,48107.0
Culberson County,2296,35000.0,TX,Texas,48109.0
Dallam County,7014,41345.0,TX,Texas,48111.0
Dallas County,2485003,50270.0,TX,Texas,48113.0
Dawson County,13542,41095.0,TX,Texas,48115.0
Deaf Smith County,19245,43373.0,TX,Texas,48117.0
Delta County,5223,42432.0,TX,Texas,48119.0
Denton County,731851,75050.0,TX,Texas,48121.0
DeWitt County,20540,49736.0,TX,Texas,48123.0
Dickens County,2281,39700.0,TX,Texas,48125.0
Dimmit County,10682,36825.0,TX,Texas,48127.0
Donley County,3588,36681.0,TX,Texas,48129.0
Duval County,11577,33939.0,TX,Texas,48131.0
Eastland County,18328,34888.0,TX,Texas,48133.0
Ector County,149557,57150.0,TX,Texas,48135.0
Edwards County,1906,41813.0,TX,Texas,48137.0
Ellis County,157058,62465.0,TX,Texas,48139.0
El Paso County,831095,41637.0,TX,Texas,48141.0
Erath County,40039,41416.0,TX,Texas,48143.0
Falls County,17410,36079.0,TX,Texas,48145.0
Fannin County,33748,44071.0,TX,Texas,48147.0
Fayette County,24849,47808.0,TX,Texas,48149.0
Fisher County,3858,41406.0,TX,Texas,48151.0
Floyd County,6178,41026.0,TX,Texas,48153.0
Foard County,1197,36477.0,TX,Texas,48155.0
Fort Bend County,658331,89152.0,TX,Texas,48157.0
Franklin County,10599,41537.0,TX,Texas,48159.0
Freestone County,19586,44301.0,TX,Texas,48161.0
Frio County,18168,36404.0,TX,Texas,48163.0
Gaines County,18916,57635.0,TX,Texas,48165.0
Galveston County,308163,62313.0,TX,Texas,48167.0
Garza County,6410,48508.0,TX,Texas,48169.0
Gillespie County,25398,54859.0,TX,Texas,48171.0
Glasscock County,1180,67303.0,TX,Texas,48173.0
Goliad County,7410,51226.0,TX,Texas,48175.0
Gonzales County,20172,42983.0,TX,Texas,48177.0
Gray County,22983,43288.0,TX,Texas,48179.0
Grayson County,122780,47952.0,TX,Texas,48181.0
Gregg County,123178,47639.0,TX,Texas,48183.0
Grimes County,26961,46195.0,TX,Texas,48185.0
Guadalupe County,143460,62420.0,TX,Texas,48187.0
Hale County,35504,43375.0,TX,Texas,48189.0
Hall County,3203,30950.0,TX,Texas,48191.0
Hamilton County,8266,42432.0,TX,Texas,48193.0
Hansford County,5559,44219.0,TX,Texas,48195.0
Hardeman County,3992,37174.0,TX,Texas,48197.0
Hardin County,55375,52614.0,TX,Texas,48199.0
Harris County,4356362,54457.0,TX,Texas,48201.0
Harrison County,66417,45974.0,TX,Texas,48203.0
Hartley County,6121,63004.0,TX,Texas,48205.0
Haskell County,5853,39850.0,TX,Texas,48207.0
Hays County,177562,58583.0,TX,Texas,48209.0
Hemphill County,4115,62813.0,TX,Texas,48211.0
Henderson County,79016,41607.0,TX,Texas,48213.0
Hidalgo County,819217,34782.0,TX,Texas,48215.0
Hill County,34923,41382.0,TX,Texas,48217.0
Hockley County,23322,50665.0,TX,Texas,48219.0
Hood County,53171,56100.0,TX,Texas,48221.0
Hopkins County,35645,44396.0,TX,Texas,48223.0
Houston County,22949,32698.0,TX,Texas,48225.0
Howard County,36105,49575.0,TX,Texas,48227.0
Hudspeth County,3330,26384.0,TX,Texas,48229.0
Hunt County,88052,45197.0,TX,Texas,48231.0
Hutchinson County,21858,49353.0,TX,Texas,48233.0
Irion County,1644,58500.0,TX,Texas,48235.0
Jack County,8946,50324.0,TX,Texas,48237.0
Jackson County,14486,54926.0,TX,Texas,48239.0
Jasper County,35768,40820.0,TX,Texas,48241.0
Jeff Davis County,2232,50165.0,TX,Texas,48243.0
Jefferson County,252872,43540.0,TX,Texas,48245.0
Jim Hogg County,5239,35521.0,TX,Texas,48247.0
Jim Wells County,41461,42986.0,TX,Texas,48249.0
Johnson County,155450,58135.0,TX,Texas,48251.0
Jones County,19978,43897.0,TX,Texas,48253.0
Karnes County,14879,45502.0,TX,Texas,48255.0
Kaufman County,109289,60391.0,TX,Texas,48257.0
Kendall County,37361,73240.0,TX,Texas,48259.0
Kenedy County,565,36438.0,TX,Texas,48261.0
Kent County,821,47024.0,TX,Texas,48263.0
Kerr County,50149,43810.0,TX,Texas,48265.0
Kimble County,4486,40125.0,TX,Texas,48267.0
King County,267,63250.0,TX,Texas,48269.0
Kinney County,3577,38281.0,TX,Texas,48271.0
Kleberg County,32029,38247.0,TX,Texas,48273.0
Knox County,3796,40493.0,TX,Texas,48275.0
Lamar County,49566,40748.0,TX,Texas,48277.0
Lamb County,13742,39851.0,TX,Texas,48279.0
Lampasas County,20219,49630.0,TX,Texas,48281.0
La Salle County,7191,37292.0,TX,Texas,48283.0
Lavaca County,19549,48677.0,TX,Texas,48285.0
Lee County,16664,53902.0,TX,Texas,48287.0
Leon County,16819,49802.0,TX,Texas,48289.0
Liberty County,77486,48729.0,TX,Texas,48291.0
Limestone County,23454,37554.0,TX,Texas,48293.0
Lipscomb County,3483,63125.0,TX,Texas,48295.0
Live Oak County,11873,50400.0,TX,Texas,48297.0
Llano County,19323,48259.0,TX,Texas,48299.0
Loving County,117,,TX,Texas,48301.0
Lubbock County,290782,46075.0,TX,Texas,48303.0
Lynn County,5764,39526.0,TX,Texas,48305.0
McCulloch County,8273,40561.0,TX,Texas,48307.0
McLennan County,241505,42687.0,TX,Texas,48309.0
McMullen County,778,46250.0,TX,Texas,48311.0
Madison County,13838,39390.0,TX,Texas,48313.0
Marion County,10248,34175.0,TX,Texas,48315.0
Martin County,5252,55682.0,TX,Texas,48317.0
Mason County,4066,37654.0,TX,Texas,48319.0
Matagorda County,36598,40797.0,TX,Texas,48321.0
Maverick County,56548,33747.0,TX,Texas,48323.0
Medina County,47392,57338.0,TX,Texas,48325.0
Menard County,2182,34464.0,TX,Texas,48327.0
Midland County,151290,68806.0,TX,Texas,48329.0
Milam County,24344,38929.0,TX,Texas,48331.0
Mills County,4875,43920.0,TX,Texas,48333.0
Mitchell County,9169,49870.0,TX,Texas,48335.0
Montague County,19478,46172.0,TX,Texas,48337.0
Montgomery County,502586,68838.0,TX,Texas,48339.0
Moore County,22281,49802.0,TX,Texas,48341.0
Morris County,12700,39453.0,TX,Texas,48343.0
Motley County,1071,31683.0,TX,Texas,48345.0
Nacogdoches County,65531,39538.0,TX,Texas,48347.0
Navarro County,48118,41505.0,TX,Texas,48349.0
Newton County,14231,38144.0,TX,Texas,48351.0
Nolan County,15061,37102.0,TX,Texas,48353.0
Nueces County,352060,50337.0,TX,Texas,48355.0
Ochiltree County,10642,51517.0,TX,Texas,48357.0
Oldham County,2071,50893.0,TX,Texas,48359.0
Orange County,83217,49763.0,TX,Texas,48361.0
Palo Pinto County,27921,39516.0,TX,Texas,48363.0
Panola County,23900,50119.0,TX,Texas,48365.0
Parker County,121418,67288.0,TX,Texas,48367.0
Parmer County,10004,45326.0,TX,Texas,48369.0
Pecos County,15807,50305.0,TX,Texas,48371.0
Polk County,46113,39662.0,TX,Texas,48373.0
Potter County,122352,38159.0,TX,Texas,48375.0
Presidio County,7304,32132.0,TX,Texas,48377.0
Rains County,11037,48448.0,TX,Texas,48379.0
Randall County,126782,60972.0,TX,Texas,48381.0
Reagan County,3598,52181.0,TX,Texas,48383.0
Real County,3356,36523.0,TX,Texas,48385.0
Red River County,12567,31563.0,TX,Texas,48387.0
Reeves County,14179,43540.0,TX,Texas,48389.0
Refugio County,7277,44240.0,TX,Texas,48391.0
Roberts County,931,63889.0,TX,Texas,48393.0
Robertson County,16532,46501.0,TX,Texas,48395.0
Rockwall County,85536,87524.0,TX,Texas,48397.0
Runnels County,10445,41526.0,TX,Texas,48399.0
Rusk County,53457,46173.0,TX,Texas,48401.0
Sabine County,10440,31307.0,TX,Texas,48403.0
San Augustine County,8695,28275.0,TX,Texas,48405.0
San Jacinto County,27023,43029.0,TX,Texas,48407.0
San Patricio County,66070,52261.0,TX,Texas,48409.0
San Saba County,5893,39040.0,TX,Texas,48411.0
Schleicher County,3224,55543.0,TX,Texas,48413.0
Scurry County,17238,56842.0,TX,Texas,48415.0
Shackelford County,3352,48750.0,TX,Texas,48417.0
Shelby County,25725,37756.0,TX,Texas,48419.0
Sherman County,3066,51987.0,TX,Texas,48421.0
Smith County,217552,46929.0,TX,Texas,48423.0
Somervell County,8608,51912.0,TX,Texas,48425.0
Starr County,62648,26172.0,TX,Texas,48427.0
Stephens County,9452,43951.0,TX,Texas,48429.0
Sterling County,1346,53456.0,TX,Texas,48431.0
Stonewall County,1414,42155.0,TX,Texas,48433.0
Sutton County,3966,51667.0,TX,Texas,48435.0
Swisher County,7713,37040.0,TX,Texas,48437.0
Tarrant County,1914526,58711.0,TX,Texas,48439.0
Taylor County,134435,45396.0,TX,Texas,48441.0
Terrell County,921,31111.0,TX,Texas,48443.0
Terry County,12687,37475.0,TX,Texas,48445.0
Throckmorton County,1545,41042.0,TX,Texas,48447.0
Titus County,32553,44178.0,TX,Texas,48449.0
Tom Green County,115056,46711.0,TX,Texas,48451.0
Travis County,1121645,61451.0,TX,Texas,48453.0
Trinity County,14405,34295.0,TX,Texas,48455.0
Tyler County,21462,41360.0,TX,Texas,48457.0
Upshur County,40096,46673.0,TX,Texas,48459.0
Upton County,3405,46131.0,TX,Texas,48461.0
Uvalde County,26952,38568.0,TX,Texas,48463.0
Val Verde County,48980,42174.0,TX,Texas,48465.0
Van Zandt County,52736,44002.0,TX,Texas,48467.0
Victoria County,90099,51758.0,TX,Texas,48469.0
Walker County,69330,37666.0,TX,Texas,48471.0
Waller County,45847,51348.0,TX,Texas,48473.0
Ward County,11225,51345.0,TX,Texas,48475.0
Washington County,34236,51269.0,TX,Texas,48477.0
Webb County,263251,38862.0,TX,Texas,48479.0
Wharton County,41264,45176.0,TX,Texas,48481.0
Wheeler County,5618,52221.0,TX,Texas,48483.0
Wichita County,131957,45543.0,TX,Texas,48485.0
Wilbarger County,13158,41630.0,TX,Texas,48487.0
Willacy County,22002,26495.0,TX,Texas,48489.0
Williamson County,473592,73750.0,TX,Texas,48491.0
Wilson County,45509,68100.0,TX,Texas,48493.0
Winkler County,7576,55756.0,TX,Texas,48495.0
Wise County,61243,56897.0,TX,Texas,48497.0
Wood County,42712,45686.0,TX,Texas,48499.0
Yoakum County,8213,56153.0,TX,Texas,48501.0
Young County,18329,44693.0,TX,Texas,48503.0
Zapata County,14308,32162.0,TX,Texas,48505.0
Zavala County,12060,26672.0,TX,Texas,48507.0
Beaver County,6461,50282.0,UT,Utah,49001.0
Box Elder County,50991,55038.0,UT,Utah,49003.0
Cache County,117449,50497.0,UT,Utah,49005.0
Carbon County,20927,46900.0,UT,Utah,49007.0
Daggett County,776,56750.0,UT,Utah,49009.0
Davis County,323374,71112.0,UT,Utah,49011.0
Duchesne County,19817,61133.0,UT,Utah,49013.0
Emery County,10728,49787.0,UT,Utah,49015.0
Garfield County,5069,42614.0,UT,Utah,49017.0
Grand County,9388,41312.0,UT,Utah,49019.0
Iron County,47139,43855.0,UT,Utah,49021.0
Juab County,10400,54761.0,UT,Utah,49023.0
Kane County,7202,50194.0,UT,Utah,49025.0
Millard County,12582,51593.0,UT,Utah,49027.0
Morgan County,10276,74314.0,UT,Utah,49029.0
Piute County,1865,35980.0,UT,Utah,49031.0
Rich County,2292,50781.0,UT,Utah,49033.0
Salt Lake County,1078958,62117.0,UT,Utah,49035.0
San Juan County,15152,41484.0,UT,Utah,49037.0
Sanpete County,28261,50323.0,UT,Utah,49039.0
Sevier County,20871,46291.0,UT,Utah,49041.0
Summit County,38521,91773.0,UT,Utah,49043.0
Tooele County,60893,63552.0,UT,Utah,49045.0
Uintah County,35721,66815.0,UT,Utah,49047.0
Utah County,551957,62180.0,UT,Utah,49049.0
Wasatch County,26661,66486.0,UT,Utah,49051.0
Washington County,148244,50774.0,UT,Utah,49053.0
Wayne County,2722,40645.0,UT,Utah,49055.0
Weber County,238682,56581.0,UT,Utah,49057.0
Addison County,36943,59688.0,VT,Vermont,50001.0
Bennington County,36589,49573.0,VT,Vermont,50003.0
Caledonia County,31012,45323.0,VT,Vermont,50005.0
Chittenden County,159711,65350.0,VT,Vermont,50007.0
Essex County,6207,36599.0,VT,Vermont,50009.0
Franklin County,48418,58199.0,VT,Vermont,50011.0
Grand Isle County,6952,62608.0,VT,Vermont,50013.0
Lamoille County,25027,50939.0,VT,Vermont,50015.0
Orange County,28929,53869.0,VT,Vermont,50017.0
Orleans County,27146,42831.0,VT,Vermont,50019.0
Rutland County,60530,49372.0,VT,Vermont,50021.0
Washington County,59132,58788.0,VT,Vermont,50023.0
Windham County,43858,51045.0,VT,Vermont,50025.0
Windsor County,56150,52965.0,VT,Vermont,50027.0
Accomack County,33115,39412.0,VA,Virginia,51001.0
Albemarle County,103108,68449.0,VA,Virginia,51003.0
Alleghany County,16066,45007.0,VA,Virginia,51005.0
Amelia County,12777,56850.0,VA,Virginia,51007.0
Amherst County,32148,47558.0,VA,Virginia,51009.0
Appomattox County,15208,48823.0,VA,Virginia,51011.0
Arlington County,223945,105763.0,VA,Virginia,51013.0
Augusta County,74053,54558.0,VA,Virginia,51015.0
Bath County,4583,43646.0,VA,Virginia,51017.0
Bedford County,76463,56316.0,VA,Virginia,51019.0
Bland County,6662,45294.0,VA,Virginia,51021.0
Botetourt County,33155,60454.0,VA,Virginia,51023.0
Brunswick County,16930,36919.0,VA,Virginia,51025.0
Buchanan County,23486,29679.0,VA,Virginia,51027.0
Buckingham County,17068,40331.0,VA,Virginia,51029.0
Campbell County,55012,47699.0,VA,Virginia,51031.0
Caroline County,29349,59227.0,VA,Virginia,51033.0
Carroll County,29856,35000.0,VA,Virginia,51035.0
Charles City County,7118,49563.0,VA,Virginia,51036.0
Charlotte County,12313,35079.0,VA,Virginia,51037.0
Chesterfield County,328176,72609.0,VA,Virginia,51041.0
Clarke County,14299,71295.0,VA,Virginia,51043.0
Craig County,5212,44330.0,VA,Virginia,51045.0
Culpeper County,48424,66697.0,VA,Virginia,51047.0
Cumberland County,9859,39301.0,VA,Virginia,51049.0
Dickenson County,15463,33624.0,VA,Virginia,51051.0
Dinwiddie County,28110,51397.0,VA,Virginia,51053.0
Essex County,11151,42760.0,VA,Virginia,51057.0
Fairfax County,1128722,112552.0,VA,Virginia,51059.0
Fauquier County,67463,91609.0,VA,Virginia,51061.0
Floyd County,15523,48005.0,VA,Virginia,51063.0
Fluvanna County,26014,63938.0,VA,Virginia,51065.0
Franklin County,56315,46870.0,VA,Virginia,51067.0
Frederick County,81340,69098.0,VA,Virginia,51069.0
Giles County,16907,46390.0,VA,Virginia,51071.0
Gloucester County,37001,61121.0,VA,Virginia,51073.0
Goochland County,21721,79330.0,VA,Virginia,51075.0
Grayson County,15573,29942.0,VA,Virginia,51077.0
Greene County,18938,61550.0,VA,Virginia,51079.0
Greensville County,11760,38012.0,VA,Virginia,51081.0
Halifax County,35506,35240.0,VA,Virginia,51083.0
Hanover County,101340,78645.0,VA,Virginia,51085.0
Henrico County,318864,61934.0,VA,Virginia,51087.0
Henry County,52580,35293.0,VA,Virginia,51089.0
Highland County,2244,43914.0,VA,Virginia,51091.0
Isle of Wight County,35740,65741.0,VA,Virginia,51093.0
James City County,70673,75710.0,VA,Virginia,51095.0
King and Queen County,7106,48292.0,VA,Virginia,51097.0
King George County,24933,81688.0,VA,Virginia,51099.0
King William County,16097,62031.0,VA,Virginia,51101.0
Lancaster County,11129,50374.0,VA,Virginia,51103.0
Lee County,25206,31086.0,VA,Virginia,51105.0
Loudoun County,351129,123453.0,VA,Virginia,51107.0
Louisa County,33986,57829.0,VA,Virginia,51109.0
Lunenburg County,12558,39506.0,VA,Virginia,51111.0
Madison County,13147,47736.0,VA,Virginia,51113.0
Mathews County,8880,63845.0,VA,Virginia,51115.0
Mecklenburg County,31555,37356.0,VA,Virginia,51117.0
Middlesex County,10717,54654.0,VA,Virginia,51119.0
Montgomery County,96467,46663.0,VA,Virginia,51121.0
Nelson County,14858,47118.0,VA,Virginia,51125.0
New Kent County,19560,73041.0,VA,Virginia,51127.0
Northampton County,12184,35055.0,VA,Virginia,51131.0
Northumberland County,12304,51885.0,VA,Virginia,51133.0
Nottoway County,15711,36284.0,VA,Virginia,51135.0
Orange County,34596,65166.0,VA,Virginia,51137.0
Page County,23843,43895.0,VA,Virginia,51139.0
Patrick County,18264,33982.0,VA,Virginia,51141.0
Pittsylvania County,62794,41824.0,VA,Virginia,51143.0
Powhatan County,28207,77896.0,VA,Virginia,51145.0
Prince Edward County,23022,41697.0,VA,Virginia,51147.0
Prince George County,37380,61857.0,VA,Virginia,51149.0
Prince William County,437271,98657.0,VA,Virginia,51153.0
Pulaski County,34528,47495.0,VA,Virginia,51155.0
Rappahannock County,7431,57210.0,VA,Virginia,51157.0
Richmond County,8989,47288.0,VA,Virginia,51159.0
Roanoke County,93633,60519.0,VA,Virginia,51161.0
Rockbridge County,22444,48901.0,VA,Virginia,51163.0
Rockingham County,77785,53744.0,VA,Virginia,51165.0
Russell County,28245,35045.0,VA,Virginia,51167.0
Scott County,22570,37240.0,VA,Virginia,51169.0
Shenandoah County,42724,49406.0,VA,Virginia,51171.0
Smyth County,31734,37983.0,VA,Virginia,51173.0
Southampton County,18410,48962.0,VA,Virginia,51175.0
Spotsylvania County,127691,78125.0,VA,Virginia,51177.0
Stafford County,137145,97144.0,VA,Virginia,51179.0
Surry County,6823,53673.0,VA,Virginia,51181.0
Sussex County,11864,39194.0,VA,Virginia,51183.0
Tazewell County,43870,37664.0,VA,Virginia,51185.0
Warren County,38481,61454.0,VA,Virginia,51187.0
Washington County,54759,43310.0,VA,Virginia,51191.0
Westmoreland County,17557,47911.0,VA,Virginia,51193.0
Wise County,40530,37407.0,VA,Virginia,51195.0
Wythe County,29190,41360.0,VA,Virginia,51197.0
York County,66471,81749.0,VA,Virginia,51199.0
Alexandria city,149315,89134.0,VA,Virginia,
Bristol city,17524,35368.0,VA,Virginia,
Buena Vista city,6666,29097.0,VA,Virginia,
Charlottesville city,45084,49775.0,VA,Virginia,
Chesapeake city,230601,68620.0,VA,Virginia,
Colonial Heights city,17515,50304.0,VA,Virginia,
Covington city,5736,34746.0,VA,Virginia,
Danville city,42450,32315.0,VA,Virginia,
Emporia city,5672,28601.0,VA,Virginia,
Fairfax city,23402,105297.0,VA,Virginia,
Falls Church city,13308,120522.0,VA,Virginia,
Franklin city,8457,32399.0,VA,Virginia,
Fredericksburg city,27395,51762.0,VA,Virginia,
Galax city,6876,30604.0,VA,Virginia,
Hampton city,137081,49190.0,VA,Virginia,
Harrisonburg city,51388,38750.0,VA,Virginia,
Hopewell city,22279,39064.0,VA,Virginia,
Lexington city,7071,34017.0,VA,Virginia,
Lynchburg city,78158,39589.0,VA,Virginia,
Manassas city,40743,72890.0,VA,Virginia,
Manassas Park city,15625,73528.0,VA,Virginia,
Martinsville city,13624,29587.0,VA,Virginia,
Newport News city,181323,50077.0,VA,Virginia,
Norfolk city,245452,44480.0,VA,Virginia,
Norton city,4007,27731.0,VA,Virginia,
Petersburg city,32123,31798.0,VA,Virginia,
Poquoson city,12077,83735.0,VA,Virginia,
Portsmouth city,96135,45676.0,VA,Virginia,
Radford city,17057,29912.0,VA,Virginia,
Richmond city,213735,40758.0,VA,Virginia,
Roanoke city,98736,39930.0,VA,Virginia,
Salem city,25165,50068.0,VA,Virginia,
Staunton city,24193,40842.0,VA,Virginia,
Suffolk city,86184,65499.0,VA,Virginia,
Virginia Beach city,448290,66634.0,VA,Virginia,
Waynesboro city,21150,45643.0,VA,Virginia,
Williamsburg city,14754,48639.0,VA,Virginia,
Winchester city,27168,45363.0,VA,Virginia,
Adams County,19081,46564.0,WA,Washington,53001.0
Asotin County,22040,44394.0,WA,Washington,53003.0
Benton County,184930,60251.0,WA,Washington,53005.0
Chelan County,74267,51837.0,WA,Washington,53007.0
Clallam County,72397,47253.0,WA,Washington,53009.0
Clark County,444506,60756.0,WA,Washington,53011.0
Columbia County,3989,38581.0,WA,Washington,53013.0
Cowlitz County,102338,47452.0,WA,Washington,53015.0
Douglas County,39599,53636.0,WA,Washington,53017.0
Ferry County,7652,38125.0,WA,Washington,53019.0
Franklin County,86443,56980.0,WA,Washington,53021.0
Garfield County,2230,45855.0,WA,Washington,53023.0
Grant County,92070,48714.0,WA,Washington,53025.0
Grays Harbor County,71419,43538.0,WA,Washington,53027.0
Island County,79329,58815.0,WA,Washington,53029.0
Jefferson County,30083,49279.0,WA,Washington,53031.0
King County,2045756,75302.0,WA,Washington,53033.0
Kitsap County,255441,62941.0,WA,Washington,53035.0
Kittitas County,42204,46458.0,WA,Washington,53037.0
Klickitat County,20820,48319.0,WA,Washington,53039.0
Lewis County,75515,44100.0,WA,Washington,53041.0
Lincoln County,10363,46069.0,WA,Washington,53043.0
Mason County,60791,50406.0,WA,Washington,53045.0
Okanogan County,41332,40730.0,WA,Washington,53047.0
Pacific County,20645,37684.0,WA,Washington,53049.0
Pend Oreille County,12968,40599.0,WA,Washington,53051.0
Pierce County,821952,59953.0,WA,Washington,53053.0
San Juan County,15956,55960.0,WA,Washington,53055.0
Skagit County,119343,54129.0,WA,Washington,53057.0
Skamania County,11243,52374.0,WA,Washington,53059.0
Snohomish County,746653,70722.0,WA,Washington,53061.0
Spokane County,480832,50079.0,WA,Washington,53063.0
Stevens County,43548,41978.0,WA,Washington,53065.0
Thurston County,262723,61677.0,WA,Washington,53067.0
Wahkiakum County,4035,44485.0,WA,Washington,53069.0
Walla Walla County,59726,47946.0,WA,Washington,53071.0
Whatcom County,207100,53145.0,WA,Washington,53073.0
Whitman County,46737,36631.0,WA,Washington,53075.0
Yakima County,247408,44749.0,WA,Washington,53077.0
Barbour County,16731,37066.0,WV,West Virginia,54001.0
Berkeley County,108724,55239.0,WV,West Virginia,54003.0
Boone County,24000,39958.0,WV,West Virginia,54005.0
Braxton County,14466,32750.0,WV,West Virginia,54007.0
Brooke County,23665,46215.0,WV,West Virginia,54009.0
Cabell County,96824,38344.0,WV,West Virginia,54011.0
Calhoun County,7557,35568.0,WV,West Virginia,54013.0
Clay County,9141,31325.0,WV,West Virginia,54015.0
Doddridge County,8201,39974.0,WV,West Virginia,54017.0
Fayette County,45534,36293.0,WV,West Virginia,54019.0
Gilmer County,8644,37536.0,WV,West Virginia,54021.0
Grant County,11815,39088.0,WV,West Virginia,54023.0
Greenbrier County,35666,39746.0,WV,West Virginia,54025.0
Hampshire County,23542,27995.0,WV,West Virginia,54027.0
Hancock County,30201,39959.0,WV,West Virginia,54029.0
Hardy County,13936,40303.0,WV,West Virginia,54031.0
Harrison County,68998,43987.0,WV,West Virginia,54033.0
Jackson County,29256,41314.0,WV,West Virginia,54035.0
Jefferson County,55214,66677.0,WV,West Virginia,54037.0
Kanawha County,190781,45882.0,WV,West Virginia,54039.0
Lewis County,16434,37849.0,WV,West Virginia,54041.0
Lincoln County,21560,35800.0,WV,West Virginia,54043.0
Logan County,35760,36763.0,WV,West Virginia,54045.0
McDowell County,20802,24921.0,WV,West Virginia,54047.0
Marion County,56790,43165.0,WV,West Virginia,54049.0
Marshall County,32480,45182.0,WV,West Virginia,54051.0
Mason County,27177,36448.0,WV,West Virginia,54053.0
Mercer County,61891,36195.0,WV,West Virginia,54055.0
Mineral County,27755,31790.0,WV,West Virginia,54057.0
Mingo County,25931,33221.0,WV,West Virginia,54059.0
Monongalia County,101668,45467.0,WV,West Virginia,54061.0
Monroe County,13525,36918.0,WV,West Virginia,54063.0
Morgan County,17475,39324.0,WV,West Virginia,54065.0
Nicholas County,25930,39171.0,WV,West Virginia,54067.0
Ohio County,43637,40569.0,WV,West Virginia,54069.0
Pendleton County,7402,36953.0,WV,West Virginia,54071.0
Pleasants County,7636,44288.0,WV,West Virginia,54073.0
Pocahontas County,8697,36827.0,WV,West Virginia,54075.0
Preston County,33809,45064.0,WV,West Virginia,54077.0
Putnam County,56596,56774.0,WV,West Virginia,54079.0
Raleigh County,78493,41032.0,WV,West Virginia,54081.0
Randolph County,29365,39457.0,WV,West Virginia,54083.0
Ritchie County,10140,37636.0,WV,West Virginia,54085.0
Roane County,14636,31813.0,WV,West Virginia,54087.0
Summers County,13544,36651.0,WV,West Virginia,54089.0
Taylor County,16977,43970.0,WV,West Virginia,54091.0
Tucker County,6972,40533.0,WV,West Virginia,54093.0
Tyler County,9033,38854.0,WV,West Virginia,54095.0
Upshur County,24560,40330.0,WV,West Virginia,54097.0
Wayne County,41499,36318.0,WV,West Virginia,54099.0
Webster County,8927,29086.0,WV,West Virginia,54101.0
Wetzel County,16157,39096.0,WV,West Virginia,54103.0
Wirt County,5841,39352.0,WV,West Virginia,54105.0
Wood County,86559,41884.0,WV,West Virginia,54107.0
Wyoming County,22866,33730.0,WV,West Virginia,54109.0
Adams County,20451,43640.0,WI,Wisconsin,55001.0
Ashland County,15993,39381.0,WI,Wisconsin,55003.0
Barron County,45686,45714.0,WI,Wisconsin,55005.0
Bayfield County,15050,46665.0,WI,Wisconsin,55007.0
Brown County,254717,53527.0,WI,Wisconsin,55009.0
Buffalo County,13319,50196.0,WI,Wisconsin,55011.0
Burnett County,15334,41135.0,WI,Wisconsin,55013.0
Calumet County,49678,67427.0,WI,Wisconsin,55015.0
Chippewa County,63209,52109.0,WI,Wisconsin,55017.0
Clark County,34518,45048.0,WI,Wisconsin,55019.0
Columbia County,56607,59769.0,WI,Wisconsin,55021.0
Crawford County,16483,44459.0,WI,Wisconsin,55023.0
